,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,270.0
20.0,0.47053062443322047,0.4699819456484754,0.47107669633778154,0.47358476119660564,0.4750425859903359,0.47657156302442405,0.47884062784354653,0.47986582655544385,0.48085978484758013
30.0,0.47662596328208945,0.47626792607278645,0.47661363275273927,0.47762241560468943,0.4782129297317568,0.47887363566882035,0.47992032487174624,0.48040315594473404,0.4809014030659207
40.0,0.47819986798088815,0.4779511969871578,0.47815000565013593,0.4787756829493826,0.47914415618326156,0.47955793216942794,0.4802382301700804,0.48055413193970564,0.48088443278599097
50.0,0.4789155365271038,0.4787262561104478,0.4788648403320171,0.47931956499280215,0.4795871472713143,0.47989030475543737,0.48039418371265935,0.4806289144418878,0.48087594764602604
60.0,0.4793269050615427,0.47917433716609975,0.4792804418912503,0.4796375268028013,0.4798475313459712,0.4800867067380793,0.48048681777178526,0.4806735607118473,0.4808708565620471
